Date,n,Index,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2005-08-05,2264,1518.0,1.81,3.47,2.88,0.0,0.0,0.25,2.13,0.0,0.0,1.87,0.0,4.65,0.11,0.0,4.48,0.0,1.57,1.02,0.1,0.0,106.6
2005-08-08,2265,1494.0,1.78,3.44,2.85,0.0,0.0,0.24,2.08,0.0,0.0,1.84,0.0,4.61,0.11,0.0,4.47,0.0,1.54,1.03,0.1,0.0,109.29
2005-08-09,2266,1504.0,1.83,3.46,2.91,0.0,0.0,0.25,2.09,0.0,0.0,1.85,0.0,4.65,0.11,0.0,4.48,0.0,1.55,1.03,0.1,0.0,109.29
2005-08-10,2267,1509.0,1.82,3.46,2.93,0.0,0.0,0.24,2.07,0.0,0.0,1.85,0.0,4.57,0.11,0.0,4.61,0.0,1.59,1.02,0.1,0.0,110.31
2005-08-11,2268,1497.0,1.81,3.42,2.88,0.0,0.0,0.24,2.07,0.0,0.0,1.79,0.0,4.89,0.11,0.0,4.57,0.0,1.59,0.98,0.1,0.0,109.97
2005-08-12,2269,1479.0,1.81,3.32,2.81,0.0,0.0,0.24,2.05,0.0,0.0,1.78,0.0,5.0,0.11,0.0,4.51,0.0,1.56,0.98,0.1,0.0,110.64
2005-08-15,2270,0.0,1.81,3.32,2.81,0.0,0.0,0.24,2.05,0.0,0.0,1.78,0.0,5.0,0.11,0.0,4.51,0.0,1.56,0.98,0.1,0.0,110.64
2005-08-16,2271,1471.0,1.79,3.28,2.79,0.0,0.0,0.24,2.04,0.0,0.0,1.76,0.0,5.02,0.11,0.0,4.47,0.0,1.56,0.96,0.1,0.0,109.97
2005-08-17,2272,1491.0,1.81,3.33,2.82,0.0,0.0,0.25,2.03,0.0,0.0,1.78,0.0,4.95,0.11,0.0,4.47,0.0,1.54,0.98,0.1,0.0,109.97
2005-08-18,2273,1485.0,1.81,3.33,2.81,0.0,0.0,0.25,1.99,0.0,0.0,1.77,0.0,5.02,0.11,0.0,4.37,0.0,1.55,0.98,0.1,0.0,110.98
2005-08-19,2274,1495.0,1.82,3.33,2.79,0.0,0.0,0.24,2.02,0.0,0.0,1.77,0.0,5.02,0.11,0.0,4.3,0.0,1.55,0.96,0.1,0.0,108.62
2005-08-22,2275,1533.0,1.83,3.41,2.84,0.0,0.0,0.24,2.1,0.0,0.0,1.8,0.0,4.89,0.11,0.0,4.38,0.0,1.57,1.02,0.1,0.0,112.67
2005-08-23,2276,1526.0,1.82,3.37,2.81,0.0,0.0,0.24,2.05,0.0,0.0,1.78,0.0,5.02,0.11,0.0,4.31,0.0,1.57,1.03,0.1,0.0,114.69
2005-08-24,2277,1536.0,1.83,3.46,2.82,0.0,0.0,0.24,2.03,0.0,0.0,1.8,0.0,4.94,0.11,0.0,4.31,0.0,1.57,1.08,0.1,0.0,116.65
2005-08-25,2278,1573.0,1.89,3.56,3.05,0.0,0.0,0.24,2.02,0.0,0.0,1.84,0.0,4.95,0.11,0.0,4.37,0.0,1.61,1.13,0.1,0.0,116.92
2005-08-26,2279,1565.0,1.87,3.51,3.01,0.0,0.0,0.24,2.02,0.0,0.0,1.84,0.0,4.82,0.11,0.0,4.36,0.0,1.61,1.09,0.1,0.0,119.41
2005-08-29,2280,1584.0,1.88,3.53,3.09,0.0,0.0,0.25,2.02,0.0,0.0,1.83,0.0,4.94,0.1,0.0,4.38,0.0,1.64,1.11,0.1,0.0,122.11
2005-08-30,2281,1589.0,1.88,3.56,3.22,0.0,0.0,0.25,2.05,0.0,0.0,1.84,0.0,5.05,0.1,0.0,4.32,0.0,1.63,1.1,0.1,0.0,123.46
2005-08-31,2282,1582.0,1.87,3.53,3.21,0.0,0.0,0.25,2.05,0.0,0.0,1.83,0.0,5.05,0.1,0.0,4.29,0.0,1.61,1.11,0.1,0.0,123.46
2005-09-01,2283,1613.0,1.86,3.66,3.27,0.0,0.0,0.25,2.08,0.0,0.0,1.85,0.0,4.89,0.1,0.0,4.32,0.0,1.62,1.12,0.1,0.0,126.84
2005-09-02,2284,1593.0,1.86,3.61,3.16,0.0,0.0,0.24,2.1,0.0,0.0,1.84,0.0,4.99,0.1,0.0,4.29,0.0,1.62,1.09,0.1,0.0,124.81
2005-09-05,2285,1610.0,1.87,3.64,3.23,0.0,0.0,0.24,2.08,0.0,0.0,1.84,0.0,4.95,0.1,0.0,4.31,0.0,1.62,1.12,0.1,0.0,126.16
2005-09-06,2286,1607.0,1.86,3.69,3.25,0.0,0.0,0.24,2.08,0.0,0.0,1.83,0.0,5.34,0.1,0.0,4.31,0.0,1.6,1.17,0.1,0.0,125.49
2005-09-07,2287,1608.0,1.81,3.66,3.26,0.0,0.0,0.24,2.08,0.0,0.0,1.83,0.0,5.34,0.1,0.0,4.28,0.0,1.61,1.24,0.1,0.0,124.81
2005-09-08,2288,1616.0,1.79,3.74,3.26,0.0,0.0,0.24,2.08,0.0,0.0,1.82,0.0,4.86,0.1,0.0,4.17,0.0,1.61,1.2,0.1,0.0,126.84
2005-09-09,2289,1612.0,1.79,3.76,3.24,0.0,0.0,0.23,2.16,0.0,0.0,1.82,0.0,5.34,0.1,0.0,4.1,0.0,1.61,1.23,0.1,0.0,126.84
2005-09-12,2290,1587.0,1.82,3.77,3.21,0.0,0.0,0.22,2.23,0.0,0.0,1.78,0.0,5.06,0.1,0.0,4.05,0.0,1.64,1.2,0.1,0.0,127.51
2005-09-13,2291,1589.0,1.86,3.83,3.27,0.0,0.0,0.23,2.22,0.0,0.0,1.79,0.0,5.15,0.1,0.0,4.06,0.0,1.65,1.2,0.1,0.0,127.44
2005-09-14,2292,1618.0,1.85,3.94,3.35,0.0,0.0,0.24,2.23,0.0,0.0,1.8,0.0,5.42,0.1,0.0,4.22,0.0,1.65,1.29,0.1,0.0,122.79
2005-09-15,2293,1630.0,1.83,4.03,3.41,0.0,0.0,0.23,2.27,0.0,0.0,1.84,0.0,5.34,0.1,0.0,4.18,0.0,1.68,1.26,0.1,0.0,126.16
2005-09-16,2294,1628.0,1.85,4.02,3.45,0.0,0.0,0.23,2.36,0.0,0.0,1.84,0.0,5.34,0.1,0.0,4.11,0.0,1.64,1.24,0.1,0.0,125.82
2005-09-19,2295,1650.0,1.87,4.0,3.49,0.0,0.0,0.23,2.39,0.0,0.0,1.9,0.0,5.34,0.1,0.0,4.15,0.0,1.65,1.27,0.1,0.0,127.17
2005-09-20,2296,1644.0,1.86,3.92,3.48,0.0,0.0,0.23,2.41,0.0,0.0,1.87,0.0,5.34,0.1,0.0,4.19,0.0,1.64,1.25,0.1,0.0,128.18
2005-09-21,2297,1659.0,1.86,3.98,3.55,0.0,0.0,0.23,2.42,0.0,0.0,1.88,0.0,5.34,0.1,0.0,4.24,0.0,1.64,1.25,0.1,0.0,129.2
2005-09-22,2298,1652.0,1.88,3.96,3.51,0.0,0.0,0.23,2.42,0.0,0.0,1.86,0.0,5.36,0.1,0.0,4.21,0.0,1.63,1.24,0.1,0.0,130.55
2005-09-23,2299,1659.0,1.93,4.0,3.55,0.0,0.0,0.23,2.43,0.0,0.0,1.86,0.0,5.38,0.1,0.0,4.25,0.0,1.65,1.23,0.1,0.0,131.56
2005-09-26,2300,1663.0,1.95,3.94,3.58,0.0,0.0,0.25,2.5,0.0,0.0,1.86,0.0,5.42,0.1,0.0,4.33,0.0,1.65,1.2,0.1,0.0,131.56
2005-09-27,2301,1669.0,1.95,3.93,3.57,0.0,0.0,0.25,2.46,0.0,0.0,1.86,0.0,5.42,0.1,0.0,4.42,0.0,1.66,1.2,0.1,0.0,132.74
2005-09-28,2302,1688.0,1.95,3.93,3.6,0.0,0.0,0.25,2.46,0.0,0.0,1.87,0.0,5.46,0.1,0.0,4.53,0.0,1.66,1.22,0.1,0.0,138.3
2005-09-29,2303,1710.0,1.98,3.91,3.62,0.0,0.0,0.26,2.43,0.0,0.0,1.88,0.0,5.62,0.1,0.0,4.58,0.0,1.69,1.2,0.1,0.0,134.93
2005-09-30,2304,1695.0,1.92,3.88,3.46,0.0,0.0,0.26,2.36,0.0,0.0,1.85,0.0,5.75,0.1,0.0,4.57,0.0,1.67,1.2,0.1,0.0,134.93
2005-10-03,2305,1731.0,1.97,3.98,3.55,0.0,0.0,0.26,2.38,0.0,0.0,1.88,0.0,5.76,0.1,0.0,4.64,0.0,1.65,1.31,0.1,0.0,131.56
2005-10-04,2306,1687.0,1.96,3.93,3.5,0.0,0.0,0.25,2.44,0.0,0.0,1.85,0.0,5.75,0.1,0.0,4.74,0.0,1.65,1.33,0.1,0.0,130.88
2005-10-05,2307,1647.0,1.91,3.9,3.45,0.0,0.0,0.25,2.44,0.0,0.0,1.81,0.0,5.67,0.1,0.0,4.65,0.0,1.64,1.31,0.1,0.0,124.81
2005-10-06,2308,1621.0,1.89,3.92,3.38,0.0,0.0,0.25,2.34,0.0,0.0,1.8,0.0,5.5,0.1,0.0,4.53,0.0,1.64,1.35,0.1,0.0,120.43
2005-10-07,2309,1656.0,1.92,3.98,3.44,0.0,0.0,0.25,2.35,0.0,0.0,1.86,0.0,5.67,0.1,0.0,4.6,0.0,1.65,1.39,0.1,0.0,124.81
2005-10-10,2310,0.0,1.92,3.98,3.44,0.0,0.0,0.25,2.35,0.0,0.0,1.86,0.0,5.67,0.1,0.0,4.6,0.0,1.65,1.39,0.1,0.0,124.81
2005-10-11,2311,1644.0,1.91,3.93,3.4,0.0,0.0,0.25,2.26,0.0,0.0,1.86,0.0,5.67,0.1,0.0,4.55,0.0,1.63,1.46,0.1,0.0,124.81
2005-10-12,2312,1605.0,1.87,3.83,3.33,0.0,0.0,0.24,2.22,0.0,0.0,1.78,0.0,5.67,0.1,0.0,4.46,0.0,1.63,1.44,0.1,0.0,121.44
2005-10-13,2313,1586.0,1.83,3.72,3.27,0.0,0.0,0.25,2.23,0.0,0.0,1.77,0.0,5.47,0.1,0.0,4.43,0.0,1.63,1.45,0.1,0.0,124.81
2005-10-14,2314,1604.0,1.87,3.73,3.27,0.0,0.0,0.26,2.13,0.0,0.0,1.78,0.0,5.67,0.1,0.0,4.52,0.0,1.62,1.45,0.1,0.0,121.44
2005-10-17,2315,1614.0,1.88,3.79,3.33,0.0,0.0,0.26,2.1,0.0,0.0,1.78,0.0,5.5,0.1,0.0,4.58,0.0,1.64,1.41,0.1,0.0,122.79
2005-10-18,2316,1590.0,1.88,3.76,3.34,0.0,0.0,0.26,2.03,0.0,0.0,1.77,0.0,5.75,0.1,0.0,4.52,0.0,1.64,1.36,0.1,0.0,123.46
2005-10-19,2317,1602.0,1.88,3.84,3.37,0.0,0.0,0.26,2.05,0.0,0.0,1.76,0.0,5.83,0.1,0.0,4.58,0.0,1.63,1.38,0.1,0.0,123.46
2005-10-20,2318,1573.0,1.86,3.82,3.42,0.0,0.0,0.26,2.0,0.0,0.0,1.73,0.0,5.83,0.1,0.0,4.56,0.0,1.62,1.35,0.1,0.0,121.44
2005-10-21,2319,1593.0,1.9,3.85,3.44,0.0,0.0,0.26,2.05,0.0,0.0,1.71,0.0,5.83,0.1,0.0,4.69,0.0,1.65,1.38,0.1,0.0,120.43
2005-10-24,2320,1623.0,1.94,3.97,3.53,0.0,0.0,0.25,2.04,0.0,0.0,1.78,0.0,5.77,0.1,0.0,4.82,0.0,1.65,1.42,0.1,0.0,123.46
2005-10-25,2321,1577.0,1.91,3.9,3.39,0.0,0.0,0.24,2.01,0.0,0.0,1.73,0.0,5.67,0.1,0.0,4.78,0.0,1.64,1.41,0.1,0.0,123.46
2005-10-26,2322,1610.0,1.93,3.93,3.48,0.0,0.0,0.25,1.99,0.0,0.0,1.75,0.0,5.67,0.1,0.0,4.84,0.0,1.69,1.42,0.1,0.0,124.68
2005-10-27,2323,1578.0,1.88,3.88,3.48,0.0,0.0,0.25,1.94,0.0,0.0,1.7,0.0,5.59,0.1,0.0,4.82,0.0,1.65,1.38,0.1,0.0,122.18
2005-10-28,2324,1603.0,1.88,3.94,3.56,0.0,0.0,0.25,2.01,0.0,0.0,1.71,0.0,5.67,0.1,0.0,4.94,0.0,1.68,1.37,0.1,0.0,122.79
2005-10-31,2325,1609.0,1.88,3.91,3.44,0.0,0.0,0.26,2.0,0.0,0.0,1.71,0.0,5.59,0.1,0.0,4.89,0.0,1.68,1.37,0.1,0.0,123.8
2005-11-01,2326,1622.0,1.91,3.99,3.52,0.0,0.0,0.26,2.05,0.0,0.0,1.77,0.0,5.59,0.1,0.0,4.89,0.0,1.67,1.34,0.1,0.0,122.11
2005-11-02,2327,1639.0,1.88,4.0,3.55,0.0,0.0,0.27,2.05,0.0,0.0,1.79,0.0,5.67,0.1,0.0,4.85,0.0,1.7,1.37,0.1,0.0,121.44
2005-11-03,2328,1684.0,1.9,4.14,3.61,0.0,0.0,0.27,2.06,0.0,0.0,1.87,0.0,5.75,0.1,0.0,5.05,0.0,1.76,1.37,0.1,0.0,124.14
2005-11-04,2329,1672.0,1.91,4.12,3.62,0.0,0.0,0.26,2.05,0.0,0.0,1.84,0.0,5.59,0.1,0.0,5.04,0.0,1.72,1.39,0.1,0.0,127.51
2005-11-07,2330,1647.0,1.88,4.04,3.62,0.0,0.0,0.26,2.02,0.0,0.0,1.84,0.0,5.5,0.1,0.0,4.98,0.0,1.73,1.36,0.1,0.0,124.14
2005-11-08,2331,1616.0,1.86,3.91,3.56,0.0,0.0,0.25,2.02,0.0,0.0,1.79,0.0,5.59,0.1,0.0,4.97,0.0,1.69,1.32,0.1,0.0,124.47
2005-11-09,2332,1592.0,1.84,3.87,3.54,0.0,0.0,0.25,2.01,0.0,0.0,1.78,0.0,5.34,0.24,0.0,4.94,0.0,1.68,1.3,0.1,0.0,122.11
2005-11-10,2333,1581.0,1.83,3.93,3.57,0.0,0.0,0.25,2.03,0.0,0.0,1.79,0.0,5.59,0.24,0.0,5.03,0.0,1.68,1.27,0.1,0.0,122.11
2005-11-11,2334,1593.0,1.83,4.06,3.59,0.0,0.0,0.25,2.07,0.0,0.0,1.8,0.0,6.1,0.24,0.0,5.15,0.0,1.68,1.27,0.1,0.0,123.46
2005-11-14,2335,1595.0,1.83,4.08,3.61,0.0,0.0,0.25,2.06,0.0,0.0,1.79,0.0,6.1,0.27,0.0,5.18,0.0,1.68,1.27,0.1,0.0,122.79
